hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
6e44f54a7b8ceee55a8e5eb2239e3cd3,SEHER KAYA,TR,25,2.0,5.0,1.0,5.0,1.0,1.0,1.0,26:59.00,23,15:59,165,03:25.00,13:31,05:04.55,-1619.0,23.0,-959.0,165.0,-205.0,-811.0,-304.55,1.5045130333050158,1.3234278512977795,0.48700715620708446,0.39468481650910975,1.2689896847328292,1.2445724104892122,1.2371694034127683,0.9309493362512627,0.8241455602128173,1.8163200238367843
15630949f11a339211285f78ce9cc182,SHAHAD BUDEBS,AE,28,12.0,2.0,6.0,21.0,5.0,2.0,2.0,CAP +117,36,CAP +150,145,04:02.00,13:47,05:25.15,-1921.042735042735,36.0,-1049.6,145.0,-242.0,-827.0,-325.15,0.13142496034977155,2.4733471668213,0.43761585230602645,-0.2179602718035381,0.6598129452145424,1.2155767550179035,0.9143322455521932,0.9309493362512627,0.8241455602128173,1.5707868307131267
fc76a74c81ebb473f9d8a0f64d0c2f16,ANASTASYA DODONOVA,RU,28,3.0,3.0,11.0,6.0,3.0,15.0,10.0,28:27.00,35,CAP +139,165,03:56.24,CAP +50,05:54.00,-1707.0,35.0,-1132.6618705035971,165.0,-236.24,-1344.0,-354.0,1.1044645090358742,2.384891834857952,0.39233401909815113,0.39468481650910975,0.7546469457449566,0.2786546376012404,0.46220350748046407,0.9309493362512627,0.8241455602128173,1.5917638611532996
b4c49b658336abebb756b7fe3394ad0a,DAWON JUNG,KR,28,8.0,8.0,3.0,2.0,6.0,9.0,15.0,29:47.00,17,CAP +164,175,04:03.28,CAP +51,CAP +101,-1787.0,17.0,-960.0,175.0,-243.28,-1317.6470588235295,-370.7362623762377,0.7407840324275639,0.7926958595176932,0.4864619983273818,0.7010073606654337,0.6387387228744503,0.32641218778927805,0.19991771239534478,0.9309493362512627,0.8241455602128173,1.340957811706844
ab942d495fe36df5acd3da9f7b0fa21e,OR COHEN,IL,33,16.0,6.0,14.0,7.0,9.0,3.0,3.0,CAP +113,18,CAP +126,165,04:16.00,CAP +80,05:28.00,-1989.0442477876104,18.0,-1249.5238095238096,165.0,-256.0,-840.0,-328.0,-0.1777103217145078,0.8811511914810409,0.32862581220395437,0.39468481650910975,0.4293136383697852,1.1920177849474651,0.869667881479249,0.9309493362512627,0.8241455602128173,1.3451780616282079
29f5d9a09d76a5b8ff17afd3353e99e5,KAMILA TAKEYEVA,KZ,28,5.0,7.0,16.0,14.0,8.0,6.0,4.0,29:03.00,17,CAP +117,155,04:08.00,CAP +60,05:40.00,-1743.0,17.0,-1345.6410256410256,155.0,-248.0,-1120.0,-340.0,0.9408082945621346,0.7926958595176932,0.27622675446257366,0.08836227235278582,0.5610275279953607,0.6845938141995624,0.6816074011721175,0.9309493362512627,0.8241455602128173,1.3594842421541853
a592aa701f551945eb831e5e3d776d40,DEMA ZEBDIEH,JO,37,4.0,23.0,4.0,1.0,10.0,17.0,11.0,28:56.00,0,CAP +163,185,04:18.00,CAP +50,05:55.75,-1736.0,0.0,-965.8895705521472,185.0,-258.0,-1344.0,-355.75,0.9726303362653618,-0.7110447838592183,0.4832512525328142,1.0073299048217577,0.39638516596339135,0.2786546376012404,0.4347780207690074,0.9309493362512627,0.8241455602128173,1.2047687891237486
a20340bdbc4567c2a871ca374d461fc7,ALINA ALEKSANDROVA,RU,27,24.0,4.0,8.0,9.0,14.0,11.0,4.0,CAP +101,25,CAP +142,165,04:23.00,CAP +51,05:40.00,-2225.366336633663,25.0,-1108.7323943661972,165.0,-263.0,-1317.6470588235295,-340.0,-1.2520319455220574,1.5003385152244748,0.4053793615716107,0.39468481650910975,0.3140639849474066,0.32641218778927805,0.6816074011721175,0.9309493362512627,0.8241455602128173,1.1393988284118244
6168bbbb8942b277e2759da020b1dc69,ANASTASIA SMIRNOVA,RU,30,13.0,10.0,15.0,4.0,22.0,5.0,9.0,CAP +116,12,CAP +118,175,05:14.00,CAP +75,05:52.00,-1937.6034482758619,12.0,-1334.2372881355932,175.0,-314.0,-896.0,-352.0,0.05613985932980786,0.3504191997009545,0.2824435918217206,0.7010073606654337,-0.5256120614156373,1.0905329907978847,0.49354692086498597,0.9309493362512627,0.8241455602128173,1.1497753945322713
7c2d715626d4a82ae8b8df0da7827231,GAEUN KIM,KR,23,9.0,14.0,12.0,8.0,11.0,12.0,13.0,29:53.00,0,CAP +135,165,04:18.00,CAP +51,CAP +103,-1793.0,0.0,-1166.2222222222222,165.0,-258.0,-1317.6470588235295,-363.5375,0.7135079966819405,-0.7110447838592183,0.3740383289131511,0.39468481650910975,0.39638516596339135,0.32641218778927805,0.3127346049030248,0.9309493362512627,0.8241455602128173,1.0644260199144864
c4ca1cadd7ebda8334473c808a17dc53,MILANA YAKOVLEVA,RU,29,18.0,9.0,18.0,12.0,16.0,7.0,4.0,CAP +110,14,CAP +102,160,04:25.90,CAP +54,05:40.00,-2043.290909090909,14.0,-1543.5294117647059,160.0,-265.9,-1244.4444444444443,-340.0,-0.4243159671794234,0.52732986362765,0.16834634146561334,0.24152354443094778,0.26631769995813587,0.459072049422717,0.6816074011721175,0.9309493362512627,0.8241455602128173,1.0794758288074777
3f0a3556bd3b01260eca436187591bc2,MINJEONG KIM,KR,28,6.0,13.0,25.0,13.0,18.0,4.0,7.0,29:11.00,1,CAP +63,160,04:43.00,CAP +76,05:47.60,-1751.0,1.0,-2499.0476190476193,160.0,-283.0,-884.2105263157895,-347.6,0.9044402469013035,-0.6225894518958706,-0.3525619384339954,0.24152354443094778,-0.015220739116532201,1.1118982106188489,0.5625024303109338,0.9309493362512627,0.8241455602128173,1.067521291591551
c568647d89fb84e0c7a9a8021bacfed4,HEDIEH VEISI,IR,20,11.0,23.0,7.0,22.0,7.0,10.0,8.0,CAP +117,0,CAP +150,145,04:04.25,CAP +51,05:49.00,-1921.042735042735,0.0,-1049.6,145.0,-244.25,-1317.6470588235295,-349.0,0.13142496034977155,-0.7110447838592183,0.43761585230602645,-0.2179602718035381,0.6227684137573493,0.32641218778927805,0.5405620409417689,0.9309493362512627,0.8241455602128173,0.9743979103711399
