hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
0287d5a67eceea7a80fe6562b59b0d8a,JAY CROUCH,AU,24,3.0,4.0,2.0,14.0,3.0,3.0,3.0,22:31.77,42 rep,13:47.89,265 lb,03:06.38,11:42.21,04:20.65,-1351.77,42.0,-827.89,265.0,-186.38,-702.21,-260.65,1.2782775019008943,1.3517327528783152,0.5470542805091968,0.07844496413657946,1.2528609814472782,0.5321348472280041,1.2175120121216882,0.9660917830792959,0.9345869218474814,1.7982753690983646
526887d795b07cd6b112d2263e257a56,BAYLEY MARTIN,NZ,23,16.0,1.0,5.0,3.0,11.0,1.0,7.0,25:05.57,49 rep,14:31.01,285 lb,03:21.07,10:25.34,04:29.55,-1505.57,49.0,-871.01,285.0,-201.07,-625.34,-269.55,-0.006749795062539146,1.9048426058306112,0.5394334262053759,1.0546489622806943,0.3554074733424156,0.5508309714659285,0.9195283416665415,0.9660917830792959,0.9345869218474814,1.6685326440339399
2bc60522fd42f1437e50871ce6563449,JAKE DOUGLAS,AU,32,12.0,6.0,1.0,1.0,17.0,7.0,6.0,24:21.34,39 rep,13:22.06,310 lb,03:27.38,12:54.07,04:26.95,-1461.34,39.0,-802.06,310.0,-207.38,-774.07,-266.95,0.3627999926142665,1.114685673041617,0.551619370181453,2.2749039599608376,-0.030088213256746085,0.5146572423400472,1.0065797510129895,0.9660917830792959,0.9345869218474814,1.7343946802674428
213d5c546a9b3c44ad6a1556722bf065,WILLIAM KEARNEY,AU,23,8.0,9.0,4.0,15.0,5.0,5.0,10.0,23:34.29,33 rep,14:12.44,265 lb,03:11.02,12:35.13,04:36.81,-1414.29,33.0,-852.44,265.0,-191.02,-755.13,-276.81,0.755911399130063,0.6405915133682204,0.5427154128570909,0.07844496413657946,0.9693903022364834,0.5192637805612815,0.6764540217222321,0.9660917830792959,0.9345869218474814,1.5118642181694923
7011780aff4475ff39faa4b6f4825bee,PETER ELLIS,AU,21,17.0,2.0,12.0,19.0,6.0,2.0,2.0,25:25.54,46 rep,16:44.67,255 lb,03:11.54,10:27.86,04:19.73,-1525.54,46.0,-1004.67,255.0,-191.54,-627.86,-259.73,-0.17360281925213478,1.667795525993913,0.5158108986949703,-0.40965703493547795,0.937622036462861,0.5502180635294179,1.2483148185058144,0.9660917830792959,0.9345869218474814,1.533080986966541
10cb2b9b887fa68aff1ebb466682fda3,REILLY SMITH,AU,26,5.0,10.0,9.0,7.0,15.0,9.0,15.0,23:06.59,31 rep,16:25.00,275 lb,03:23.50,13:32.67,04:55.51,-1386.59,31.0,-985.0,275.0,-203.5,-812.67,-295.51,0.9873499955272488,0.48256012681042154,0.5192872948952522,0.5665469632086368,0.20695192366952098,0.5052690493442896,0.05035350065355571,0.9660917830792959,0.9345869218474814,1.3925584330748726
cef85ef5e3e85770226043434c89ea7d,ZAC THOMAS,AU,21,1.0,5.0,21.0,16.0,10.0,18.0,4.0,21:51.06,39 rep,CAP+11,265 lb,03:15.39,CAP+7,04:23.21,-1311.06,39.0,-3529.005303030303,265.0,-195.39,-6557.142857142857,-263.21,1.6184170419488881,1.114685673041617,0.06967009260996807,0.07844496413657946,0.7024146841004569,-0.8918869051051365,1.131799855226725,0.9660917830792959,0.9345869218474814,1.4622863216942923
9d39fac9e7f7c2e4044de0fdb64551e3,ISAAC NEWMAN,AU,25,11.0,26.0,20.0,6.0,1.0,12.0,1.0,24:13.15,9 rep,CAP+9,275 lb,03:05.53,14:02.97,04:10.55,-1453.15,9.0,-4313.228703703704,275.0,-185.53,-842.97,-250.55,0.4312289494551657,-1.2557851253253658,-0.0689303776631971,0.5665469632086368,1.304789877423393,0.4978995610600551,1.5556732561213469,0.9660917830792959,0.9345869218474814,1.352963057859149
a40743c40c5f8c9a5253cab36d14b902,JAMES NEWBURY,AU,32,4.0,19.0,26.0,13.0,2.0,13.0,5.0,23:01.69,20 rep,CAP+25,265 lb,03:06.19,14:35.94,04:26.76,-1381.69,20.0,-1552.7623333333333,265.0,-186.19,-875.94,-266.76,1.0282903970559916,-0.38661249925747215,0.4189432776983441,0.07844496413657946,1.2644686170184096,0.48988068222404146,1.0129412001575373,0.9660917830792959,0.9345869218474814,1.4737153576685462
3f8351a212fff793a5957656473998cb,MITCHELL CASE,AU,26,13.0,14.0,6.0,12.0,12.0,23.0,16.0,24:22.95,24 rep,15:41.05,270 lb,03:21.75,CAP+26,05:00.31,-1462.95,24.0,-941.05,270.0,-201.75,-1765.3846153846152,-300.31,0.3493481463976781,-0.07054972614187445,0.5270548400402644,0.3224959636726082,0.313864356561523,0.2735522441860078,-0.11035679352450073,0.9660917830792959,0.9345869218474814,1.1561544180639958
