hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
8c8305d031301875eb4419ec87d9c289,EMMA CARY,US,19,5.0,2.0,10.0,10.0,2.0,8.0,1.0,28:37.29,58 rep,13:27.18,190 lb,03:11.31,12:18.32,04:05.25,-1717.29,58.0,-807.18,190.0,-191.31,-738.32,-245.25,0.8843692511413566,2.1326307146510044,0.39583266140170403,0.801787450416332,2.1198318191015124,0.2033149149330832,2.0993104127621627,1.0,0.9393325720825048,2.1732007469978125
48dec38d3d76cc5e0770b642a6cc94f3,DANIELLE BRANDON,US,27,1.0,16.0,12.0,6.0,3.0,1.0,2.0,26:35.48,35 rep,14:04.94,195 lb,03:15.16,10:39.00,04:11.23,-1595.48,35.0,-844.94,195.0,-195.16,-639.0,-251.23,0.9091483135235129,0.7903394902625939,0.3924299271305136,1.1832830921466833,1.9209397047736463,0.2110115302651259,1.8625818482821381,1.0,0.9393325720825048,1.9778659872802498
48956db4b6047f7de91f4856ef2c80a5,AMANDA BARNHART,US,31,4.0,11.0,1.0,8.0,7.0,11.0,6.0,28:24.97,39 rep,11:46.61,195 lb,03:30.34,12:50.13,04:23.48,-1704.97,39.0,-706.61,195.0,-210.34,-770.13,-263.48,0.8868754332983894,1.0237814423301435,0.4048955053014293,1.1832830921466833,1.1367365111380572,0.20084985921709173,1.3776445715463004,1.0,0.9393325720825048,1.827056345650804
5298863b1dde5c3cd28412d28e22ccd0,EMMA LAWSON,CA,18,7.0,1.0,20.0,7.0,4.0,7.0,5.0,28:52.12,61 rep,15:41.41,195 lb,03:17.56,12:03.06,04:20.45,-1732.12,61.0,-941.41,195.0,-197.56,-723.06,-260.45,0.8813524750546036,2.307712178701667,0.3837365538481582,1.1832830921466833,1.796955010127703,0.20449745973742245,1.4975923224450431,1.0,0.9393325720825048,2.1186367280912592
129f82680a30cffd3d4302a651f3aa7c,ALEXIS RAPTIS,US,24,15.0,3.0,11.0,11.0,5.0,4.0,4.0,CAP+4,51 rep,13:57.73,190 lb,03:22.17,11:13.39,04:20.37,-15909.705,51.0,-837.73,190.0,-202.17,-673.39,-260.37,-2.002706823388258,1.7241072985327925,0.393079654728376,0.801787450416332,1.558801075828622,0.20834654233450822,1.500759259762501,1.0,0.9393325720825048,1.5370717803989153
dfccf401d70c98e753f44df398c94aee,PAIGE POWERS,US,20,20.0,9.0,3.0,4.0,8.0,5.0,8.0,CAP+5,40 rep,12:25.28,200 lb,03:30.81,11:13.62,04:26.55,-12727.764,40.0,-745.28,200.0,-210.81,-673.62,-266.55,-1.3554240507477429,1.082141930347031,0.4014107665761397,1.5647787338770345,1.1124561751032267,0.20832871892002605,1.2561133519888297,1.0,0.9393325720825048,1.5493048043774398
2b5133ca9afb8b4c40bdeb508aefe32f,SYDNEY WELLS,US,28,9.0,58.0,9.0,34.0,1.0,12.0,14.0,29:39.91,0 rep,13:20.67,175 lb,03:09.58,13:05.25,04:40.05,-1779.91,0.0,-800.67,175.0,-189.58,-785.25,-280.05,0.8716308480022823,-1.2522775903284658,0.3964193086502594,-0.34269947477472135,2.2092041198254626,0.1996781634476547,0.7216926796677033,1.0,0.9393325720825048,1.3398537227239584
18fa9531ff9aad06b7dd7122a446da45,FEEROOZEH SAGHAFI,US,28,12.0,6.0,8.0,20.0,23.0,21.0,35.0,CAP+3,42 rep,13:19.54,185 lb,03:45.83,14:45.60,05:03.61,-21212.94,42.0,-799.54,185.0,-225.83,-885.6,-303.61,-3.0815114444557836,1.1988629063808058,0.3965211383569979,0.4202918086859809,0.3365186277773671,0.19190173021597448,-0.21097036032383265,1.0,0.9393325720825048,0.8324203444592919
0c9b788004e1d51a2e573110cc0b8248,SHELBY NEAL,US,23,27.0,13.0,42.0,18.0,16.0,6.0,7.0,CAP+9,37 rep,CAP+13,185 lb,03:41.58,11:29.95,04:25.79,-7070.98,37.0,-5772.372051282051,185.0,-221.58,-689.95,-265.79,-0.20469912160904938,0.9070604662963687,-0.05160455141449884,0.4202918086859809,0.5560748578795576,0.20706325649179147,1.2861992565046851,1.0,0.9393325720825048,1.3851019967731957
ab5a1fdda9de7d96097a24dfe1b99000,CAROLINE STANLEY,US,23,25.0,4.0,2.0,29.0,22.0,38.0,12.0,CAP+9,48 rep,12:20.49,180 lb,03:45.41,CAP+73,04:35.55,-7070.98,48.0,-740.49,180.0,-225.41,-1369.0750684931504,-275.55,-0.20469912160904938,1.5490258344821304,0.4018424163949692,0.03879616695562978,0.3582159493404079,0.15443574527009496,0.8998329037747455,1.0,0.9393325720825048,1.3961111284552088
