hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,score_1,score_2,score_3,score_4,score_5,score_6,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
7d00940edd6c1a274c3f5028635ca365,STINE MOEN NILSEN,NO,,1,1,2,1,2,4,1624,CAP +313,195,343,01:54,13:06,1624.0,313.0,195.0,343.0,-114.0,-786.0,1.2179743568595447,1.611215096373444,1.1371030563810136,1.3152876152945425,0.8560418138013859,0.9415290511126604,0.7958224257542215,0.7500238656717926,1.6889817178386277
afe0033dfb18df19fcfb6123c64ce9fd,EMILIE MOREAU,CA,,7,2,2,2,4,3,1519,CAP +247,195,308,01:57,13:02,1519.0,247.0,195.0,308.0,-117.0,-782.0,0.7357638305775854,0.9096651898275068,1.1371030563810136,0.9842254411193454,0.7901924435089717,0.9526708632079822,0.7958224257542215,0.7500238656717926,1.4808038339446221
80bc77ed682a7f5687501007851563cf,JULIA BAYNE,CA,,6,8,1,5,1,1,1520,CAP +234,200,299,01:44,12:53,1520.0,234.0,200.0,299.0,-104.0,-773.0,0.7403563117802708,0.7714811173260343,1.3719395571553532,0.8990951677600091,1.0755397147761003,0.9777399404224563,0.7958224257542215,0.7500238656717926,1.524113947319047
4cd7d4cf29267208e609803e9eaa7ca9,MARTHE VOLDSRUD,NO,,2,12,9,7,6,2,1620,CAP +133,175,249,01:59,12:58,1620.0,133.0,175.0,249.0,-119.0,-778.0,1.1996044320488035,-0.30210283057002085,0.19775705328365475,0.4261492046525846,0.7462928633140288,0.9638126753033041,0.7958224257542215,0.7500238656717926,1.1786423375516886
99dfe0a703f5c715889843c1a84c65a1,VERENA  HORWEDEL,DE,,4,5,6,12,3,7,1617,CAP +235,185,191,01:55,13:56,1617.0,235.0,185.0,191.0,-115.0,-836.0,1.1858269884407475,0.7821106613646092,0.6674300548323342,-0.12246811255202779,0.8340920237039146,0.8022563999211375,0.7958224257542215,0.7500238656717926,1.3003679691582577
9675a7e47ebf23d07e58686dedcf2c05,CELINE LECLAIR,CA,,5,4,11,3,14,5,1616,CAP +236,165,305,02:52,13:49,1616.0,236.0,165.0,305.0,-172.0,-829.0,1.1812345072380621,0.7927402054031839,-0.27191594826502463,0.9558486833329,-0.4170460118519573,0.8217545710879507,0.7958224257542215,0.7500238656717926,1.1562402823052542
5027b01a1470956da74292499f22288b,SOPHIE JENSEN,SE,,3,5,9,8,8,6,1619,CAP +235,175,248,02:05,13:53,1619.0,235.0,175.0,248.0,-125.0,-833.0,1.195011950846118,0.7821106613646092,0.19775705328365475,0.41669028539043607,0.6145941227292001,0.8106127589926289,0.7958224257542215,0.7500238656717926,1.282797379444856
365a720cc2fa8f81de4f84f0ea91ac0b,SOFIE LINDBERG,SE,,9,5,11,6,10,10,1419,CAP +235,165,289,02:10,CAP +3106,1419.0,235.0,165.0,289.0,-130.0,-940.1511590470058,0.2765157103090528,0.7821106613646092,-0.27191594826502463,0.8045059751385242,0.504845172241843,0.5121482390182084,0.7958224257542215,0.7500238656717926,1.095969175291248
b065dee87a307f0759f4e27e8405dd16,LISA EBLE,DE,,15,10,4,8,9,8,1114,CAP +195,190,248,02:06,14:54,1114.0,195.0,190.0,248.0,-126.0,-894.0,-1.1241910565099718,0.35692889982161696,0.9022665556066739,0.41669028539043607,0.5926443326317288,0.640700124538971,0.7958224257542215,0.7500238656717926,0.9867862289448613
de437efb7b5e7384a7e8b4b0bc974d38,MARISSA  OXENFORD ,US,,12,9,16,4,13,11,1222,CAP +200,155,302,02:43,CAP +2897,1222.0,200.0,155.0,302.0,-163.0,-1007.9770452191923,-0.6282030866199565,0.410076620014491,-0.741588949813704,0.9274719255464545,-0.21949790097471433,0.323222419285911,0.7958224257542215,0.7500238656717926,0.7595048997803754
