hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,score_1,score_2,score_3,score_4,score_5,score_6,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
db1d29bda64066a9dcee485454b31122,KAJSA OJALA,FI,,13,1,1,2,1,5,1217,CAP +239,205,300,01:55,14:53,1217.0,239.0,205.0,300.0,-115.0,-893.0,-0.40140369145322424,1.4794687975736152,2.712578815875279,1.1939403714943595,1.232690144368956,0.8979968910803781,0.8366600265340756,0.8547937766291548,1.8469709597737474
87b60089f2b09f3f9fd4bc1486cf1ec7,VERONIQUE ANTENS,AW,,4,7,6,8,2,1,1514,CAP +144,165,242,02:02,13:53,1514.0,144.0,165.0,242.0,-122.0,-833.0,1.2221727181406556,-0.22170713969402875,0.3390723519844103,0.4232888757444232,1.05700381491115,1.0739360398414668,0.8366600265340756,0.8547937766291548,1.3977535962707521
6fc171010638a013ef1a26c382cc9313,VIGDIS WICKLUND,NO,,8,3,3,3,3,10,1319,CAP +235,175,299,02:06,CAP +2931,1319.0,235.0,175.0,299.0,-126.0,-1017.7004435346298,0.15618820679113857,1.4078403370570827,0.9324489679571275,1.1806532767400502,0.9566116266495467,0.5323353929868283,0.8366600265340756,0.8547937766291548,1.5751689093075651
afac8993a10d9629fa0901e757e7e0de,MARIA GRØDEM,GL,,7,2,6,4,7,7,1410,CAP +236,165,284,02:22,CAP +3207,1410.0,236.0,165.0,284.0,-142.0,-930.1153726223885,0.6536476454209132,1.425747452186216,0.3390723519844103,0.9813468554254116,0.5550428736031331,0.7891627733281507,0.8366600265340756,0.8547937766291548,1.516315753108354
1c054534d340771036f695945549230f,SIMONE KOHLS,DE,,3,6,17,14,5,2,1517,CAP +218,145,191,02:11,14:22,1517.0,218.0,145.0,191.0,-131.0,-862.0,1.2385724798537252,1.1034193798618201,-0.8476808799610241,-0.25435295672534836,0.8311213913225425,0.9888987846069406,0.8366600265340756,0.8547937766291548,1.2814873501515618
34406b39dbc538e132025b4334080027,ANNE MARTE SNEVE,NO,,1,11,12,14,8,6,1618,CAP +133,155,191,02:24,CAP +3296,1618.0,133.0,155.0,191.0,-144.0,-905.0,1.7906977908603983,-0.4186854061144928,-0.2543042639883069,-0.25435295672534836,0.5048467794723315,0.8628090613281603,0.8366600265340756,0.8547937766291548,1.1658933977126842
279f21c1340512bdd4769a8e72c8b64b,LISA WIESLANDER,SE,,8,3,10,8,11,9,1319,CAP +235,160,242,02:30,CAP +3139,1319.0,235.0,160.0,242.0,-150.0,-950.2644154189232,0.15618820679113857,1.4078403370570827,0.042384043998051714,0.4232888757444232,0.35425849707992635,0.7300793493619326,0.8366600265340756,0.8547937766291548,1.2890258119224867
b61940b6b80286990ac91fb7ff385b10,HEIÐRÚN SJÖFN SIGURÐARDÓTTIR,NO,,16,16,2,8,4,8,1116,CAP +132,185,242,02:10,CAP +3145,1116.0,132.0,185.0,242.0,-130.0,-948.4515103338632,-0.9535290024598972,-0.43659252124362585,1.5258255839298447,0.4232888757444232,0.8562194383879432,0.7353953656527679,0.8366600265340756,0.8547937766291548,1.1546816980995502
ef13b13fc9d57721d9d4e3be3c36b407,AMÉLIE VERRET,CA,,13,5,12,5,12,4,1217,CAP +234,155,248,02:31,14:46,1217.0,234.0,155.0,248.0,-151.0,-886.0,-0.40140369145322424,1.3899332219279497,-0.2543042639883069,0.5030114442702787,0.3291604500145255,0.918523125102505,0.8366600265340756,0.8547937766291548,1.201299355348184
9d3eae39184736c991a708c6a63854e1,KATIE NADOROZNY,CA,,12,11,4,1,18,11,1314,CAP +133,170,301,03:22,CAP +2840,1314.0,133.0,170.0,301.0,-202.0,-1050.3098591549297,0.12885527060268942,-0.4186854061144928,0.6357606599707689,1.2072274662486688,-0.9508399503209176,0.4367141792229599,0.8366600265340756,0.8547937766291548,0.9996798973672201
88dfc3d9b5e4d90cee34590dad13c1dd,ERICA STERNER,SE,,10,16,4,8,10,13,1317,CAP +132,170,242,02:28,CAP +2402,1317.0,132.0,170.0,242.0,-148.0,-1241.8318068276435,0.1452550323157589,-0.43659252124362585,0.6357606599707689,0.4232888757444232,0.4044545912107281,-0.12488929482042432,0.8366600265340756,0.8547937766291548,1.0008296249177433
211cc1d9260750535c00804c10342b85,SUSANNE HEDBERG,SE,,5,10,10,7,14,16,1419,CAP +135,160,243,02:41,CAP +2196,1419.0,135.0,160.0,243.0,-161.0,-1358.3242258652094,0.7028469305601217,-0.3828711758562266,0.042384043998051714,0.4365759704987324,0.07817997936051704,-0.46648224553024764,0.8366600265340756,0.8547937766291548,0.9120538828860971
94e9b84ece8619fdc7a7b7229d3dd175,BOGLÁRKA SZÖLLŐSI,HU,,6,9,19,13,21,3,1413,CAP +137,135,201,CAP +41,14:40,1413.0,137.0,135.0,201.0,-263.4146341463415,-880.0,0.6700474071339827,-0.3470569455979604,-1.4410574959337414,-0.12148200918225592,-2.49222732863017,0.936117039978614,0.8366600265340756,0.8547937766291548,0.4649577081149766
38d144069983ff0c27d1ead1d072762f,MEGAN PELLIZZARI,CA,,11,11,17,5,15,12,1316,CAP +133,145,248,02:51,CAP +2662,1316.0,133.0,145.0,248.0,-171.0,-1120.540946656649,0.1397884450780691,-0.4186854061144928,-0.8476808799610241,0.5030114442702787,-0.17280049129349143,0.23077421669599227,0.8366600265340756,0.8547937766291548,0.7759256467294922
