hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,score_1,score_2,score_3,score_4,score_5,score_6,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
01db90230ea29631ac907f8b7d22f0c7,DAVID SANTA CRUZ BORGSTRAND,SE,,2,1,1,16,1,1,1620,CAP +295,303,225,02:04,12:52,1620.0,295.0,303.0,225.0,-124.0,-772.0,1.352977123803142,1.7585174348069992,1.1565183300158866,-0.1541127171355537,1.3182119497994556,1.7506849584775854,0.9309493362512627,0.803837288652266,1.918307317625112
cbd8e50e9811be0aae8bd2207609cf01,LIONEL BOURRIN,FR,,3,3,1,4,3,8,1619,CAP +236,303,265,02:14,CAP +2848,1619.0,236.0,303.0,265.0,-134.0,-1039.9102879213483,1.3469370473575923,0.9056670570030357,1.1565183300158866,1.2396022900033632,1.053173357490942,0.9757014405424103,0.9309493362512627,0.803837288652266,1.8399217625093236
2773fd18d316203d628d7110bee7954b,HECTOR GUERRERO FATAS,ES,,4,3,11,7,4,2,1615,CAP +236,246,245,02:17,14:33,1615.0,236.0,246.0,245.0,-137.0,-873.0,1.3227767415753935,0.9056670570030357,0.2921914691568125,0.5427447864339047,0.9736617797983882,1.4585224740923954,0.9309493362512627,0.803837288652266,1.656519279471353
cbdea8eae25f892fa7f04820f7db2987,LUKANOVSKIY VALENTIN,KZ,,13,3,3,2,4,10,1418,CAP +236,302,270,02:17,CAP +2358,1418.0,236.0,302.0,270.0,-137.0,-1256.0069974554708,0.1328816818020943,0.9056670570030357,1.141354700878008,1.4138166658957276,0.9736617797983882,0.35059895019633097,0.9309493362512627,0.803837288652266,1.5669024544145427
a5e6741dec6102ede8806b675da6c50f,RHIN BOURGEOIS,US,,11,10,6,6,1,3,1510,CAP +235,264,255,02:04,CAP +3207,1510.0,235.0,264.0,255.0,-124.0,-923.5,0.6885687147926706,0.891211965853816,0.5651367936386253,0.8911735382186339,1.3182119497994556,1.3124412318998004,0.9309493362512627,0.803837288652266,1.683079246368763
5f18c923191ff448efa59d4c4a711b04,JOHANNES HORWEDEL,DE,,16,3,4,2,12,7,1417,CAP +236,301,270,02:42,CAP +2878,1417.0,236.0,301.0,270.0,-162.0,-1029.070361362057,0.12684160535654457,0.9056670570030357,1.1261910717401296,1.4138166658957276,0.3110652990271049,1.007058072959396,0.9309493362512627,0.803837288652266,1.5626602635807014
87c1c0bcbf1cc96011939dc91aba8ccf,RONNY GUDMESTAD,NO,,1,2,7,19,17,3,1622,CAP +244,261,205,03:03,CAP +3207,1622.0,244.0,261.0,205.0,-183.0,-923.5,1.3650572766942417,1.0213077861967934,0.5196459062249899,-0.850970220705012,-0.2455157448207731,1.3124412318998004,0.9309493362512627,0.803837288652266,1.2882360211069839
b2be85ba0c9c02459e4c9f9712eb3ce7,SCOTT FREYMOND,US,,12,3,9,11,17,5,1420,CAP +236,248,235,03:03,CAP +2974,1420.0,236.0,248.0,235.0,-183.0,-995.8522192333559,0.1449618346931938,0.9056670570030357,0.3225187274325695,0.19431603464917552,-0.2455157448207731,1.1031481217809966,0.9309493362512627,0.803837288652266,1.180110878679149
8587f9b464776deddfa8ab144fcb26f6,LASZLO GION,HU,,20,3,5,16,10,13,1311,CAP +236,299,225,02:38,CAP +2211,1311.0,236.0,299.0,225.0,-158.0,-1339.5135685210312,-0.5134064978717281,0.9056670570030357,1.0958638134643726,-0.1541127171355537,0.4170807359505102,0.10903967034482068,0.9309493362512627,0.803837288652266,1.092452073357422
49a9b9e059026d35b13bb8e17a60ec93,KANG WOO GIL,KR,,25,12,19,1,7,15,1118,CAP +193,191,275,02:23,CAP +2102,1118.0,193.0,191.0,275.0,-143.0,-1408.9745480494767,-1.6791412518628281,0.2840981375865877,-0.5418081334265045,1.5880310417880923,0.8146386244132802,-0.09188995685180758,0.9309493362512627,0.803837288652266,0.8618553641815265
