hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
c2d9086df808b05a0ba0138874207163,HUGO JANSSON,SE,,2,3,2,4,2,2,1,243,42,242,118,04:58,01:45,08:30,243.0,42.0,242.0,118.0,-298.0,-105.0,-510.0,1.2021902776564681,1.1749720227850375,1.0994678570965597,0.6697322021526283,0.29084716398536375,1.5271880159807325,2.0014066004655002,0.6831300510639732,0.7357525999219459,1.5131354840658529
1cf84f7f8a3a6de0884e724fc4677169,ISAAC ROJAS ,CR,,6,1,1,1,3,1,2,223,48,273,154,05:41,01:41,09:19,223.0,48.0,273.0,154.0,-341.0,-101.0,-559.0,0.41571065675971364,1.860372369409643,2.274761083648055,1.9152858179641583,0.28786823020210994,1.6023207597388207,1.530513333629934,0.6831300510639732,0.7357525999219459,1.700608631454421
01bcfe78d2ef0ad5635c50070a8cda3b,MELKER LUNDIN,SE,,5,2,10,6,1,3,4,236,45,208,107,04:50,02:22,10:50,236.0,45.0,208.0,107.0,-290.0,-142.0,-650.0,0.9269224103426041,1.5176721960973403,-0.18956342363733789,0.2891463750991053,0.2914013842241086,0.8322101362184161,0.6559972666495966,0.6831300510639732,0.7357525999219459,1.1577109408712811
e6c23114fd2ff7d09b8039a16ed08702,ANDREA RINALDI,IT,,1,8,3,2,6,6,3,251,29,227,131,07:27,02:57,09:48,251.0,29.0,227.0,131.0,-447.0,-177.0,-588.0,1.51678212601517,-0.310062061568274,0.5307775861845461,1.1195154523067918,0.2805248120387402,0.17479862833514387,1.2518214001966397,0.6831300510639732,0.7357525999219459,1.1811688069238282
c96e6f0d02fe94bb0a8c8fba51bf7226,WILLIAM KREUTZ,SE,,8,3,4,9,5,4,5,200,42,217,90,06:26,02:26,11:48,200.0,42.0,217.0,90.0,-386.0,-146.0,-708.0,-0.48874090727155417,1.1749720227850375,0.15165073890987033,-0.29903172125633937,0.28475074135916995,0.7570773924603278,0.09861339978300798,0.6831300510639732,0.7357525999219459,0.8996346859321697
5ae1fa92af88d08cbba6042d6eafa434,QUENTIN RICQUEBOURG,FR,,2,11,4,5,11,12,10,243,25,217,112,CAP +171,CAP +48,CAP +121,243.0,25.0,217.0,112.0,-661.2536549707602,-248.27272727272728,-782.641873278237,1.2021902776564681,-0.7669956259846775,0.15165073890987033,0.46213993285070665,0.26568184806250766,-1.1639302604453379,-0.6186999788030199,0.6831300510639732,0.7357525999219459,0.6900840807261616
4c297800f058cab30ab5c8f5f5f5c02a,RAMON ISAAC HERNANDEZ BRAVO,MX,,4,9,7,12,9,7,7,242,27,216,77,CAP +227,02:59,CAP +127,242.0,27.0,216.0,77.0,-498.125,-179.0,-745.6666666666666,1.1628662966116305,-0.5385288437764758,0.11373805418240274,-0.7488149714105029,0.2769829983255111,0.13723225645609974,-0.2633657781246038,0.6831300510639732,0.7357525999219459,0.7494259370408776
84ec352292035a39439b6abaea6ab0e2,DOMINIK TÓTH,HU,,7,7,4,11,13,5,10,207,30,217,86,CAP +111,02:28,CAP +121,207.0,30.0,217.0,86.0,-1018.688063063063,-148.0,-782.641873278237,-0.21347303995769004,-0.19582867046417307,0.15165073890987033,-0.4374265674576205,0.24091967518893834,0.7195110205812837,-0.6186999788030199,0.6831300510639732,0.7357525999219459,0.7012694809851173
588e8ac2953e6e409a5b0e1d81663152,GRAHAM CZERKES,US,,13,5,12,7,4,8,12,182,33,201,106,06:22,03:07,CAP +120,182.0,33.0,201.0,106.0,-382.0,-187.0,-789.1638888888889,-1.1965725660786333,0.1468715028481296,-0.45495221672961095,0.254547663548785,0.28502785147854237,-0.013033231060076773,-0.6813769836449064,0.6831300510639732,0.7357525999219459,0.5738031558833745
9f8ee38405e16e38bb5bc79131131f87,YONIER BELLIDO,PR,,8,6,9,13,8,10,6,200,31,212,70,07:55,03:37,11:52,200.0,31.0,212.0,70.0,-475.0,-217.0,-712.0,-0.48874090727155417,-0.08159527936007219,-0.03791268472746758,-0.9910059522627449,0.27858504120313304,-0.5765288092457387,0.060173133102553594,0.6831300510639732,0.7357525999219459,0.5564772720200597
2f72657d1709e404917d4a02d65189c9,TOM ROBINSON ,FR,,12,10,8,8,10,9,8,183,26,214,92,CAP +225,03:10,CAP +126,183.0,26.0,214.0,92.0,-502.5527777777778,-190.0,-751.584656084656,-1.1572485850337955,-0.6527622348805766,0.03791268472746758,-0.22983429815569884,0.27667625281837244,-0.06938278887864296,-0.3202380509845083,0.6831300510639732,0.7357525999219459,0.5293617360746237
b60137ba733a3aa0d91ec83341dca868,NAGYIVÁNYI DÁNIEL,HU,,11,12,13,9,7,11,8,185,24,176,90,07:30,03:56,CAP +126,185.0,24.0,176.0,90.0,-450.0,-236.0,-751.584656084656,-1.07860062294412,-0.8812290170887784,-1.4027693349163004,-0.29903172125633937,0.2803169794492108,-0.9334093420966579,-0.3202380509845083,0.6831300510639732,0.7357525999219459,0.28342671140154346
68cd1f1d5b4cd7b6a867f818ec1fac33,OCTAVIO BELTRÁN,MX,,8,12,10,3,11,12,13,200,24,208,119,CAP +171,CAP +48,CAP +115,200.0,24.0,208.0,119.0,-661.2536549707602,-248.27272727272728,-823.4753623188406,-0.48874090727155417,-0.8812290170887784,-0.18956342363733789,0.7043309137029486,0.26568184806250766,-1.1639302604453379,-1.0111125308565732,0.6831300510639732,0.7357525999219459,0.4659588397413063
c8a193b0993b4c4c5bd7595a648e7b2c,RIKU AUVINEN,FI,,14,14,14,14,14,14,14,179,18,154,29,CAP +2,CAP +42,CAP +105,179.0,18.0,154.0,29.0,-56537.1875,-283.7402597402597,-901.9015873015871,-1.3145445092131465,-1.566629363713384,-2.236848398920587,-2.409553125825876,-3.6052648263982157,-1.8301235175990354,-1.7647937816260963,0.6831300510639732,0.7357525999219459,-0.7015293642133749
