"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","rank_5","rank_6","score_1","score_2","score_3","score_4","score_5","score_6","reps","time","lb","reps","time","time"
"de3f573dab389b2fa99412e44295ceeb","ALINA WEIDLICH","DE","","3","1","14","1","6","5","1417","CAP +236","165","301","02:03","CAP +3207"
"ebce07e0a9f31aa77607c3260f8821b2","MATILDA LARSSON","SE","","4","8","5","4","3","4","1415","CAP +133","180","248","01:58","14:58"
"3bf410c4dc804e70dbc4e28653a3e3e8","EMELIE BÄCKEMALM","SE","","9","3","1","11","1","8","1219","CAP +235","205","230","01:44","CAP +2909"
"de11390762264d1f5fdd54a8583685ac","STINE AAGAARD VANGKILDE","DK","","5","8","5","7","6","1","1414","CAP +133","180","243","02:03","14:05"
"78e300ce40dbeef534750bfa5d0190ed","CATHRINE ROLNESS","NO","","1","6","14","4","14","2","1423","CAP +148","165","248","02:32","14:42"
"b0884a3266ab3799b8bf893e59e776b4","ERIKA VALDIVIA ","MX","","2","8","11","1","11","7","1418","CAP +133","170","301","02:11","CAP +3051"
"170c98dd2909d7b63e837ebc92dd94f1","JESS KREZMIEN","US","","6","1","9","8","12","6","1324","CAP +236","175","242","02:12","CAP +3180"
"f65f0bf4b9ea8fbf6a13f5ef4e068eab","DILAN HURTADO ","MX","","8","5","14","6","8","3","1310","CAP +151","165","244","02:06","14:55"
"a74e31dbfbf4e3b5edfab22f4ddd8743","JAQUELINE SOUZA AMARAL CABRAL","BR","","17","8","2","12","2","11","1107","CAP +133","200","191","01:52","CAP +2566"
"e73e25e6b04be60e5379cdacfb5a6c98","MARYLÁ GAMBOA","CR","","13","15","3","13","3","12","1116","CAP +130","185","153","01:58","CAP +2503"
"b5bf2c659ebc28078068ec99a2d4e271","FANNY WIKERUD","SE","","10","16","5","10","10","10","1218","CAP +110","180","232","02:07","CAP +2740"
"1f74fbc0f578f4d6a917b7c995642000","KAREN  BECKER ","DE","","7","7","18","3","17","13","1316","CAP +141","155","270","02:46","CAP +2218"
"0f166f01802ba9a876ffca7a499e2334","JOLANDA WILS","AW","","19","13","3","17","5","15","1014","CAP +131","185","123","02:00","CAP +1705"
"67e56e0bc5596edf281da98be5bea158","BETTY MONSON","US","","15","12","9","21","8","9","1113","CAP +132","175","0","02:06","CAP +2860"
"7dd5547b188324db8591ff7c1020c82a","ALLISON BRAGER","US","","12","4","22","9","21","21","1205","CAP +163","35","234","CAP +20","CAP +1600"
"c9716200b4b933a5abdf6c9bd26c54bb","ELISA AHONEN","FI","","14","19","17","14","16","14","1115","CAP +2","160","134","02:43","CAP +2017"
"3c86c3dfb577ef9614f14bbb069e190a","CATERINA PALAZZI","IT","","18","20","11","20","13","18","1016","CAP +1","170","51","02:20","CAP +1702"
"53e5123b1e2a3d0ca03dfe929ebeedf6","MARIE PIER BERNIER","CA","","11","17","19","17","18","19","1213","CAP +3","145","123","03:13","CAP +1689"
"c5410853f93ae58b27f548890dea728d","LUCIA BOTTI","IT","","19","13","20","14","19","16","1014","CAP +131","120","134","CAP +42","CAP +1704"
"22990b9b5fb4d7ce6d3945264873fafb","NIKKI PATON","CA","","22","17","21","16","20","20","813","CAP +3","110","132","CAP +32","CAP +1678"
