"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","rank_5","rank_6","score_1","score_2","score_3","score_4","score_5","score_6","reps","time","lb","reps","time","time"
"7d00940edd6c1a274c3f5028635ca365","STINE MOEN NILSEN","NO","","1","1","2","1","2","4","1624","CAP +313","195","343","01:54","13:06"
"afe0033dfb18df19fcfb6123c64ce9fd","EMILIE MOREAU","CA","","7","2","2","2","4","3","1519","CAP +247","195","308","01:57","13:02"
"80bc77ed682a7f5687501007851563cf","JULIA BAYNE","CA","","6","8","1","5","1","1","1520","CAP +234","200","299","01:44","12:53"
"4cd7d4cf29267208e609803e9eaa7ca9","MARTHE VOLDSRUD","NO","","2","12","9","7","6","2","1620","CAP +133","175","249","01:59","12:58"
"99dfe0a703f5c715889843c1a84c65a1","VERENA  HORWEDEL","DE","","4","5","6","12","3","7","1617","CAP +235","185","191","01:55","13:56"
"9675a7e47ebf23d07e58686dedcf2c05","CELINE LECLAIR","CA","","5","4","11","3","14","5","1616","CAP +236","165","305","02:52","13:49"
"5027b01a1470956da74292499f22288b","SOPHIE JENSEN","SE","","3","5","9","8","8","6","1619","CAP +235","175","248","02:05","13:53"
"365a720cc2fa8f81de4f84f0ea91ac0b","SOFIE LINDBERG","SE","","9","5","11","6","10","10","1419","CAP +235","165","289","02:10","CAP +3106"
"b065dee87a307f0759f4e27e8405dd16","LISA EBLE","DE","","15","10","4","8","9","8","1114","CAP +195","190","248","02:06","14:54"
"de437efb7b5e7384a7e8b4b0bc974d38","MARISSA  OXENFORD ","US","","12","9","16","4","13","11","1222","CAP +200","155","302","02:43","CAP +2897"
"2f64d0fa1d31f04465c33fad08ed5d4e","GABRIELLA BALÓ","HU","","11","3","18","10","16","12","1314","CAP +241","135","245","03:27","CAP +2738"
"318f4e2abc37fa92bcdd343bb45b638d","JULIA BANSEMER","DE","","14","14","4","15","7","16","1216","CAP +132","190","123","02:02","CAP +1707"
"4a556472e6640dba260faea3b22a0288","KARIN FAERBER","CH","","8","11","17","11","15","9","1512","CAP +148","150","242","03:09","CAP +3212"
"77f6a688ab10c28f682ec92f2b71c253","EMILIA LINDBÄCK","SE","","10","17","6","16","12","14","1413","CAP +3","185","51","02:19","CAP +2153"
"c342b0ae7feee51bdd17ce89728b2e49","MEGAN GREENAN","US","","16","15","8","14","11","13","1113","CAP +131","180","190","02:17","CAP +2293"
"93dffa4a9f643d1406ed789249e25b05","ANNAMÁRIA NAGY","HU","","17","18","11","16","4","17","1112","CAP +2","165","51","01:57","CAP +1706"
"10e8f749e82cec17cbf951a351dc6573","DANIELA HIDALGO","CR","","13","12","11","12","17","15","1220","CAP +133","165","191","03:33","CAP +2045"
"83da40add4fd54aeba7c3ee0a0cd92bc","TIIA OJAKOSKI","FI","","19","18","15","18","18","19","1012","CAP +2","160","0","CAP +43","CAP +1696"
"c44b8c8d8f3b4f95b08508f4d00598bc","JEONGEUN LEE","KR","","18","16","19","18","19","18","1015","CAP +12","115","0","CAP +40","CAP +1698"
