"hash","name","cty","age","rank_1","rank_2","rank_3","rank_4","rank_5","rank_6","score_1","score_2","score_3","score_4","score_5","score_6","reps","time","reps","lb","time","time"
"def1e6305ef97798f26293f7e07c07e3","RODRIGO FRANCO MEDINA","MX","","1","1","3","12","2","3","1801","CAP +364","305","250","02:02","14:07"
"55ff9ce1c1fa1c015cf29ba443b24c19","MARC JERSCH","DE","","3","4","6","17","7","1","1720","CAP +288","303","245","02:10","13:44"
"5eb7cd29b4dff4b1e4b47821bd205b1b","PIERRE REHFELD","DE","","14","10","11","2","2","8","1417","CAP +236","250","290","02:02","CAP +3262"
"29a1d910c820519d7bd0803856bd499b","OMAR TAPIA","US","","11","3","14","10","4","4","1516","CAP +312","248","255","02:05","14:12"
"6270fc471c526980c90ffc240db3ef28","JEFF NILSSON","SE","","6","6","1","12","11","9","1624","CAP +261","345","250","02:14","CAP +3244"
"99be8e7b422851ff375344942f76bfd7","MARCEL LAMÉE","DE","","13","11","9","3","5","5","1418","CAP +235","296","285","02:07","14:31"
"7930a13b8d57632206f82a2163410dd1","MARTIN DEAN MADSEN","DK","","8","2","2","12","25","7","1620","CAP +313","342","250","02:48","14:55"
"831c8474a8e06a989c038b1f1c68c4a9","ATCHER BAPTISTE","FR","","5","11","3","8","15","14","1719","CAP +235","305","260","02:19","CAP +2815"
"40effc2e966c0a228c23debf8eebcb4e","MARKUS ENOCKSSON","SE","","10","5","8","17","13","10","1522","CAP +265","299","245","02:15","CAP +3176"
"bdf90db3617f326102ade27cdf0b3fe1","COGEN  NELSON","US","","15","20","10","6","10","5","1415","CAP +133","279","265","02:13","14:31"
"1cc3b17efb62ac846574e347397a8e9e","OLIVIER DONAIS","CA","","9","7","26","17","16","2","1614","CAP +257","185","245","02:21","13:52"
"01278cdf8272f11d6e44c79618c00315","FEDERICO VESCOVINI","IT","","17","20","16","5","6","12","1322","CAP +133","247","275","02:08","CAP +3059"
"2ee40fa30bbc393438e0d1edefbf340c","MATHIEU MICHAUD","CA","","29","19","18","1","9","16","1210","CAP +137","245","295","02:11","CAP +2572"
"77c6f4b98327214369d73dfe8cfdfd2a","FRANCISCO GOMEZ","PR","","21","28","20","4","1","22","1315","CAP +130","244","280","01:53","CAP +1981"
"b2a976cc6b3bd968fcbc5fdf4ef3a5eb","JUN HWAN HUH","KR","","12","8","6","17","23","19","1421","CAP +244","303","245","02:38","CAP +2246"
"b993c6c57cbb780eb53ed1e5f136863b","DOUGLAS FERRACINI FERREIRA","BR","","24","11","12","12","17","13","1308","CAP +235","249","250","02:24","CAP +2987"
"3058984e1f27ebed797d31d21a8ddb7f","ALEXANDRE BOURQUIN","CH","","7","16","5","27","21","20","1623","CAP +234","304","215","02:28","CAP +2240"
"0dae1ac6327b89994adcdc07a8e91b9d","KNUT HORTEMO","NO","","3","18","22","25","22","11","1720","CAP +219","243","230","02:36","CAP +3169"
"e11912de3d5acf33855c550d41a1e056","PHIL WERNETTE","US","","21","11","23","8","17","17","1315","CAP +235","242","260","02:24","CAP +2491"
"3427fcdddd42714b4ef16da0f7dd933b","JUAN JOSE SÁNCHEZ","MX","","16","9","20","23","7","25","1408","CAP +241","244","240","02:10","CAP +1705"
"89a028e388aa9997d3f60785292ae7e0","ARTURO GARCÍA DE ALBA GARCIA","MX","","20","29","12","6","14","23","1319","CAP +4","249","265","02:17","CAP +1707"
"99d12e8f717194991c18e39bb38c2d31","CARLO FABRIS","IT","","18","16","14","12","24","21","1321","CAP +234","248","250","02:41","CAP +2237"
"555973329b2968f690ede462935010c6","GIANNIS POLITIS","GR","","26","25","18","17","11","18","1216","CAP +131","245","245","02:14","CAP +2252"
"ff9bb59f74c6eda57f7cf087cebc93c5","LUDWIG MONTET","FR","","2","23","23","30","30","27","1721","CAP +132","242","155","CAP +50","CAP +1704"
"ad419775eea88d8b20fa92b32cb69647","HOOMAN KARAMI","IR","","21","25","25","10","20","25","1315","CAP +131","191","255","02:27","CAP +1705"
"3eeff9f8a55dd67a06d709b1c65034a4","EUN KYU PARK","KR","","25","25","26","17","19","15","1220","CAP +131","185","245","02:26","CAP +2787"
"a1b4a655974218c6ffc5294533a0559a","욱현 경","KR","","26","11","17","26","29","24","1216","CAP +235","246","225","03:44","CAP +1706"
"6b687b44dc4c27d69691b181b318a78f","MAYKOL FONSECA","CR","","19","20","28","29","27","27","1320","CAP +133","123","185","02:59","CAP +1704"
"7fb3fafc034798b4a9bee117aacda336","VILLE TAIMI","FI","","28","23","30","27","28","30","1214","CAP +132","0","215","03:42","CAP +1691"
"bec7388508230ada705da8cc1bb7e0e8","VICTOR ELIZONDO","CR","","30","29","29","24","26","29","1116","CAP +4","72","235","02:57","CAP +1703"
